"Time";"st-2-tikv-0";"st-2-tikv-1";"st-2-tikv-2"
"2020-07-30T23:33:00+08:00";0.3206666666667782;0.38911111111100755;0.2684444444445069
"2020-07-30T23:34:00+08:00";0.3348888888890692;0.37044444444426344;0.2580000000002249
"2020-07-30T23:35:00+08:00";0.36044444444446017;0.41177777777767355;0.2737777777778264
"2020-07-30T23:36:00+08:00";0.5422222222223405;0.7166666666668159;0.4097777777778906
"2020-07-30T23:37:00+08:00";1.3075555555556049;1.6435555555554204;1.368666666666716
"2020-07-30T23:38:00+08:00";1.8435555555552436;2.35266666666675;2.2233333333333856
"2020-07-30T23:39:00+08:00";2.5733333333335198;3.234666666666715;3.2402222222222137
"2020-07-30T23:40:00+08:00";2.9666666666667223;3.6713333333331475;3.9537777777780323
"2020-07-30T23:41:00+08:00";4.799111111110979;4.678888888888447;4.677777777778092
"2020-07-30T23:42:00+08:00";4.522888888888839;4.613777777777671;5.731999999999952
"2020-07-30T23:43:00+08:00";5.894222222222065;5.257555555555552;5.391333333333592
"2020-07-30T23:44:00+08:00";4.793555555555808;3.7786666666669695;4.685111111110705
"2020-07-30T23:45:00+08:00";6.812666666666679;4.940888888888706;5.550222222221948
"2020-07-30T23:46:00+08:00";4.412222222221946;4.630444444444462;4.72022222222234
"2020-07-30T23:47:00+08:00";6.391777777777904;4.316444444444465;5.868222222221986
"2020-07-30T23:48:00+08:00";3.769111111111137;3.4877777777777617;2.6108888888887716
"2020-07-30T23:49:00+08:00";5.386222222221859;4.705777777777915;3.5995555555554564
"2020-07-30T23:50:00+08:00";3.202888888888847;4.115777777777747;2.6004444444444026
"2020-07-30T23:51:00+08:00";2.7631111111109585;3.768888888888834;1.932666666666743
"2020-07-30T23:52:00+08:00";2.5399999999999454;3.8137777777778217;1.9902222222224224
"2020-07-30T23:53:00+08:00";2.6746666666665035;4.937111111110987;2.5711111111113154
"2020-07-30T23:54:00+08:00";2.835777777777712;4.377333333333263;2.75133333333296
"2020-07-30T23:55:00+08:00";2.4235555555556965;4.461555555555776;2.8742222222222216
"2020-07-30T23:56:00+08:00";2.8424444444443675;4.562888888888644;3.0055555555555293
"2020-07-30T23:57:00+08:00";3.341111111111026;2.9957777777778256;3.5877777777779793
"2020-07-30T23:58:00+08:00";2.6733333333336424;4.146888888888575;3.31355555555552
"2020-07-30T23:59:00+08:00";2.8944444444443964;3.4144444444441313;3.265111111111117
"2020-07-31T00:00:00+08:00";2.7591111111110203;3.2988888888887016;3.3255555555556184
"2020-07-31T00:01:00+08:00";2.2377777777775902;4.391999999999778;2.383111111111022
"2020-07-31T00:02:00+08:00";2.8546666666668403;3.6911111111106565;2.506222222222068
"2020-07-31T00:03:00+08:00";2.2944444444442205;4.170222222222319;2.2391111111114146
"2020-07-31T00:04:00+08:00";2.840666666666958;4.099555555555545;2.9455555555558637
"2020-07-31T00:05:00+08:00";2.318222222222565;3.513999999999907;2.429777777777696
"2020-07-31T00:06:00+08:00";2.11799999999981;3.9044444444446653;2.053999999999979
"2020-07-31T00:07:00+08:00";2.2553333333329557;4.086222222222218;2.028222222222336
"2020-07-31T00:08:00+08:00";2.6611111111111816;4.883111111110891;2.6664444444443918
"2020-07-31T00:09:00+08:00";2.215111111111128;4.087777777777939;1.8739999999998875
"2020-07-31T00:10:00+08:00";1.926222222222354;4.0342222222224535;1.8093333333332047
"2020-07-31T00:11:00+08:00";2.0038223071625674;4.371999999999949;1.7724444444448855
"2020-07-31T00:12:00+08:00";2.7037777777774945;5.623333333333075;2.6995555555553095
"2020-07-31T00:13:00+08:00";2.4539999999999487;5.266888888888747;2.250888888889074
"2020-07-31T00:14:00+08:00";2.5415555555556715;5.440888888888629;2.5371111111111406
"2020-07-31T00:15:00+08:00";2.42866666666683;5.2935555555553835;2.422222222222327
"2020-07-31T00:16:00+08:00";3.2411111111110067;6.8877777777780285;3.409777777778182
"2020-07-31T00:17:00+08:00";2.735999999999801;5.133555555555646;2.4744444444445106
"2020-07-31T00:18:00+08:00";3.5262222222225654;6.945999999999997;3.499777777778145
"2020-07-31T00:19:00+08:00";3.5573333333333292;6.3466666666668115;3.9180000000001365
"2020-07-31T00:20:00+08:00";3.808000000000107;6.129333333333449;4.586666666666758
"2020-07-31T00:21:00+08:00";3.9391111111112163;5.435333333333407;3.891777777778032
"2020-07-31T00:22:00+08:00";3.6435555555560173;2.6975555555554047;3.45777777777763
"2020-07-31T00:23:00+08:00";3.9233333333334315;2.6942222222223235;2.1191111111112635
"2020-07-31T00:24:00+08:00";4.491111111111142;2.916000000000213;2.3308888888889086
"2020-07-31T00:25:00+08:00";3.639999999999871;2.6380000000000954;2.450888888888899
"2020-07-31T00:26:00+08:00";2.9724444444445246;2.44533333333307;1.7320000000000544
"2020-07-31T00:27:00+08:00";2.643111111110894;2.0779999999999546;1.5780000000000427
"2020-07-31T00:28:00+08:00";1.6404444444444253;1.6971111111113033;1.1475555555555104
"2020-07-31T00:29:00+08:00";1.3013333333335444;1.3519999999998038;0.8891111111111711
"2020-07-31T00:30:00+08:00";0.8584444444444206;0.825333333333516;0.5988888888890647
"2020-07-31T00:31:00+08:00";0.3351111111113267;0.37266666666691817;0.25866666666666477
"2020-07-31T00:32:00+08:00";0.31511111111116863;0.36288888888899395;0.2464444444445454
"2020-07-31T00:33:00+08:00";0.3553333333333435;0.38644444444450204;0.268000000000214
"2020-07-31T00:34:00+08:00";0.34888888888895153;0.4026666666663689;0.26511111111139524
"2020-07-31T00:35:00+08:00";0.3664444444442061;0.41222222222222266;0.28688888888861047
"2020-07-31T00:36:00+08:00";0.6362222222219979;0.6833333333330905;0.3511111111110997
"2020-07-31T00:37:00+08:00";1.6779999999999533;1.5673333333333541;0.9544444444444753
"2020-07-31T00:38:00+08:00";2.5746666666667704;2.319333333333425;1.4235555555557082
"2020-07-31T00:39:00+08:00";3.6468888888891806;3.1506666666668286;2.063777777777727
"2020-07-31T00:40:00+08:00";4.168444444444413;3.593777777777803;2.335111111111126
"2020-07-31T00:41:00+08:00";5.028888888889134;4.601999999999783;3.012000000000403
"2020-07-31T00:42:00+08:00";3.786222222222377;4.997555555555804;3.64844444444461
"2020-07-31T00:43:00+08:00";6.023999999999717;5.03200000000015;4.091111111110829
"2020-07-31T00:44:00+08:00";4.292000000000092;5.299777777777641;5.159111111110823
"2020-07-31T00:45:00+08:00";5.360000000000363;5.777111111111248;3.774666666666466
"2020-07-31T00:46:00+08:00";5.108000000000155;4.436888888888717;5.439333333333055
"2020-07-31T00:47:00+08:00";3.613333333333425;5.733333333333211;3.3091111111111946
"2020-07-31T00:48:00+08:00";3.901999999999667;4.349333333333328;4.043333333333395
"2020-07-31T00:49:00+08:00";3.982222222222345;3.741111111111218;4.499777777777277
"2020-07-31T00:50:00+08:00";4.1688888888887785;2.5648888888886248;2.348444444444425
"2020-07-31T00:51:00+08:00";4.828000000000002;3.201555555555702;2.7151111111110264
"2020-07-31T00:52:00+08:00";4.3486666666665625;3.3373333333332424;3.011333333333305
"2020-07-31T00:53:00+08:00";3.6208888888891297;2.9300000000001596;2.06800000000042
"2020-07-31T00:54:00+08:00";3.9231111111109302;2.2355555555554467;1.9380000000002608
"2020-07-31T00:55:00+08:00";5.503333333333472;2.869111111111208;2.502888888888861
"2020-07-31T00:56:00+08:00";5.30577777777765;3.19622222222204;2.400444444444371
"2020-07-31T00:57:00+08:00";4.930444444444387;3.438000000000007;2.528000000000303
"2020-07-31T00:58:00+08:00";4.470888888889159;3.147111111111353;2.6822222222223453
"2020-07-31T00:59:00+08:00";2.948222222222111;4.407777777777987;2.7104444444441746
"2020-07-31T01:00:00+08:00";4.349111111111189;3.3582222222224307;2.9742222222221733
"2020-07-31T01:01:00+08:00";3.6011111111110647;3.576444444444578;3.1442222222221456
"2020-07-31T01:02:00+08:00";3.6411111111109937;3.8737777777777804;3.2164444444443183
"2020-07-31T01:03:00+08:00";4.055333333333399;3.228666666666778;2.9351111111111963
"2020-07-31T01:04:00+08:00";3.405111111111145;4.106444444444434;3.1051111111110874
"2020-07-31T01:05:00+08:00";4.2517777777778125;2.964444444444614;2.7955555555555867
"2020-07-31T01:06:00+08:00";2.9933333333332746;4.287555555555492;3.0319999999997553
"2020-07-31T01:07:00+08:00";3.8168888888891037;2.7415555555555478;3.2564444444444103
"2020-07-31T01:08:00+08:00";3.343333333333166;3.8366666666666545;2.9682222222219794
"2020-07-31T01:09:00+08:00";3.4455555555554875;2.906888888889017;3.2740000000000196
"2020-07-31T01:10:00+08:00";3.8704444444447113;3.896222222222412;2.826666666666706
"2020-07-31T01:11:00+08:00";3.6468888888892335;3.605777777777756;3.1633333333330733
"2020-07-31T01:12:00+08:00";5.475333333333466;4.373777777777518;3.6566666666667715
"2020-07-31T01:13:00+08:00";4.254888888888984;5.220444444444354;4.47444444444452
"2020-07-31T01:14:00+08:00";7.2002222222225045;4.802222222222099;5.048000000000188
"2020-07-31T01:15:00+08:00";4.1397777777778675;5.399777777777829;4.56466666666646
"2020-07-31T01:16:00+08:00";6.185777777778084;4.466222222222087;6.6113333333332225
"2020-07-31T01:17:00+08:00";5.353333333333433;5.983333333333616;3.993111111111016
"2020-07-31T01:18:00+08:00";5.554888888889212;4.6900000000000635;6.632666666666736
"2020-07-31T01:19:00+08:00";6.078666666666836;5.204444444444447;4.113999999999679
"2020-07-31T01:20:00+08:00";3.5415555555555884;3.4386666666667787;4.761999999999766
"2020-07-31T01:21:00+08:00";2.88888888888876;2.6248888888889783;4.3651111111114025
"2020-07-31T01:22:00+08:00";3.466666666666913;3.6104444444444876;5.6164444444446975
"2020-07-31T01:23:00+08:00";3.3855555555554893;3.833333333333373;3.626666666666474
"2020-07-31T01:24:00+08:00";3.24222222222223;3.4451111111111614;3.265111111110989
"2020-07-31T01:25:00+08:00";2.2975555555556237;2.757333333333458;2.8131111111111173
"2020-07-31T01:26:00+08:00";2.1188888888888013;2.256000000000001;3.2597777777776438
"2020-07-31T01:27:00+08:00";1.7848888888886274;2.404666666666686;2.217777777777513
"2020-07-31T01:28:00+08:00";1.4853333333331824;1.9226666666670071;1.5373333333331558
"2020-07-31T01:29:00+08:00";1.0477777777777237;1.2875555555552005;1.3337777777779714
"2020-07-31T01:30:00+08:00";0.7022222222219184;0.8624444444442911;0.7466666666665067
"2020-07-31T01:31:00+08:00";0.3168888888889012;0.36400000000015875;0.25955555555570137
"2020-07-31T01:32:00+08:00";0.31688888888903527;0.3528888888888483;0.2537777777779311
"2020-07-31T01:33:00+08:00";0.31377777777778115;0.3588888888891422;0.2635555555558477
"2020-07-31T01:34:00+08:00";0.3306666666664367;0.36911111111104644;0.25755555555533793
"2020-07-31T01:35:00+08:00";0.33888888888852764;0.37377777777770804;0.2624444444445415
"2020-07-31T01:36:00+08:00";0.5506666666666356;0.7317777777780252;0.40600000000016123
"2020-07-31T01:37:00+08:00";1.3177777777775905;1.759555555555626;1.4579999999998003
"2020-07-31T01:38:00+08:00";1.822222222222281;2.4628888888888527;2.1975555555552746
"2020-07-31T01:39:00+08:00";2.44422222222222;3.4239999999998667;3.2784444444448053
"2020-07-31T01:40:00+08:00";2.795777777777612;3.8513333333330015;3.8120000000002108
"2020-07-31T01:41:00+08:00";3.842222222222065;3.9231111111109707;4.232666666666801
"2020-07-31T01:42:00+08:00";4.7122222222223975;4.949333333333451;3.463333333333455
"2020-07-31T01:43:00+08:00";3.59911111111091;5.314888888889004;4.655555555555339
"2020-07-31T01:44:00+08:00";4.002000000000112;3.484444444444582;5.38622222222218
"2020-07-31T01:45:00+08:00";4.357555555555819;4.76244444444452;6.831999999999829
"2020-07-31T01:46:00+08:00";5.055555555555159;3.5126666666663646;3.5051111111114523
"2020-07-31T01:47:00+08:00";4.177999999999895;3.6460000000001207;3.3619999999999624
"2020-07-31T01:48:00+08:00";3.981333333333463;4.408444444444854;2.9751111111109254
"2020-07-31T01:49:00+08:00";6.356888888888823;5.5382222222222115;3.7611111111112776
"2020-07-31T01:50:00+08:00";3.3251111111112586;3.672888888889107;3.411333333332974
"2020-07-31T01:51:00+08:00";3.397777777778177;3.6220000000001704;3.3571111111108767
"2020-07-31T01:52:00+08:00";3.0442222222223303;2.9464444444441784;2.9060000000000112
"2020-07-31T01:53:00+08:00";3.2408888888890015;3.1442222222221994;4.75977777777744
"2020-07-31T01:54:00+08:00";3.5788888888889003;3.846444444444807;2.989111111111208
"2020-07-31T01:55:00+08:00";2.8819999999999837;3.1144444444448487;3.815999999999898
"2020-07-31T01:56:00+08:00";2.8255555555554985;3.3195555555555023;2.67355555555554
"2020-07-31T01:57:00+08:00";3.1815555555557204;4.4842222222222095;2.712222222222044
"2020-07-31T01:58:00+08:00";3.5262222222224584;3.7622222222221464;3.3673333333331685
"2020-07-31T01:59:00+08:00";3.2517777777776558;3.7722222222221884;4.0497777777778925
"2020-07-31T02:00:00+08:00";3.9391111111109613;3.71733333333367;3.083111111111354
"2020-07-31T02:01:00+08:00";3.007111111111107;3.6042222222226004;3.8357777777781927
"2020-07-31T02:02:00+08:00";3.9557777777774423;3.74600000000016;3.1875555555558774
"2020-07-31T02:03:00+08:00";2.9833333333330576;3.867555555555488;3.656888888888668
"2020-07-31T02:04:00+08:00";3.7155555555553588;3.5404444444442675;3.2202075629631413
"2020-07-31T02:05:00+08:00";2.8815555555555874;3.6155555555554915;3.6690964518518445
"2020-07-31T02:06:00+08:00";3.747777777777808;3.5068888888891663;3.833111111111074
"2020-07-31T02:07:00+08:00";2.933333333333661;3.9431111111108565;2.7735555555555766
"2020-07-31T02:08:00+08:00";3.53600000000003;3.529777777777968;3.6808888888891294
"2020-07-31T02:09:00+08:00";3.063333333333502;3.8968888888887596;3.1164444444442823
"2020-07-31T02:10:00+08:00";3.5379999999998253;3.661555555555336;3.744888888889097
"2020-07-31T02:11:00+08:00";2.9802222222222348;3.927555555555382;3.199555555555551
"2020-07-31T02:12:00+08:00";3.4842222222223467;3.9464444444446483;3.225777777777803
"2020-07-31T02:13:00+08:00";3.5339999999999976;6.073333333333082;2.745333333333549
"2020-07-31T02:14:00+08:00";4.559999999999965;5.371555555555261;4.576222222221959
"2020-07-31T02:15:00+08:00";5.90022222222242;5.1179999999999;4.54755555555573
"2020-07-31T02:16:00+08:00";4.668444444444383;5.718444444444377;4.573777777778004
"2020-07-31T02:17:00+08:00";5.282222222222264;3.89266666666678;4.247555555555681
"2020-07-31T02:18:00+08:00";6.1653333333333125;4.539999999999937;4.3611111111113345
"2020-07-31T02:19:00+08:00";3.958222222222258;3.2884444444442322;4.937111111111091
"2020-07-31T02:20:00+08:00";4.508222222222141;4.633555555555736;5.332222222221969
"2020-07-31T02:21:00+08:00";3.946666666666358;4.218000000000018;3.564000000000001
"2020-07-31T02:22:00+08:00";3.470444444444498;2.694444444444801;3.797333333333292
"2020-07-31T02:23:00+08:00";2.27488888888927;2.2348888888885066;3.9377777777776153
"2020-07-31T02:24:00+08:00";2.631555555555412;2.069111111110965;3.9748888888888767
"2020-07-31T02:25:00+08:00";2.0862222222223643;1.767777777777723;3.2422222222222548
"2020-07-31T02:26:00+08:00";2.070888888889043;1.7700000000001395;3.292666666666709
"2020-07-31T02:27:00+08:00";1.9688888888888847;1.499555555555404;2.490000000000358
"2020-07-31T02:28:00+08:00";1.7684444444445166;1.3297777777776867;1.9859999999997777
"2020-07-31T02:29:00+08:00";1.221555555555626;0.9828888888885726;1.285333333333051
"2020-07-31T02:30:00+08:00";0.7897777777778993;0.729111111111199;0.7968888888890601
"2020-07-31T02:31:00+08:00";0.3128888888889706;0.34688888888865155;0.24822222222227117
"2020-07-31T02:32:00+08:00";0.34733333333319266;0.3742222222219534;0.27111111111109665
"2020-07-31T02:33:00+08:00";0.3115555555556354;0.3500000000000205;0.24777777777776014
"2020-07-31T02:34:00+08:00";0.36155555555541674;0.39755555555559435;0.2895555555556674
"2020-07-31T02:35:00+08:00";0.34222222222235815;0.39600000000006197;0.28199999999975606
"2020-07-31T02:36:00+08:00";0.6117777777776032;0.5931111111110341;0.4079999999999856
"2020-07-31T02:37:00+08:00";1.6339999999998551;1.2895555555557594;1.589333333333312
"2020-07-31T02:38:00+08:00";2.3617777777776423;1.7919999999997016;2.5075555555556415
"2020-07-31T02:39:00+08:00";2.834444444444289;1.9999999999995786;3.3337777777779793
"2020-07-31T02:40:00+08:00";3.7802222222223305;2.6473333333330267;4.309999999999972
"2020-07-31T02:41:00+08:00";4.438444444444554;3.9286666666666834;5.747999999999872
"2020-07-31T02:42:00+08:00";4.946888888888804;4.399555555555593;5.48155555555578
"2020-07-31T02:43:00+08:00";4.276095024333734;2.8253333333330954;4.198000000000001
"2020-07-31T02:44:00+08:00";3.9191111111115076;3.269333333333508;4.932666666666695
"2020-07-31T02:45:00+08:00";4.065111111110974;3.467555555555508;4.439555555555694
"2020-07-31T02:46:00+08:00";5.3939999999998;4.629333333333283;3.692222222222126
"2020-07-31T02:47:00+08:00";6.2164444444448055;4.680444444444428;4.723555555555876
"2020-07-31T02:48:00+08:00";5.2446666666668325;5.686222222222099;4.313999999999926
"2020-07-31T02:49:00+08:00";4.276222222222074;3.561777777777734;4.2755555555554565
"2020-07-31T02:50:00+08:00";3.103777777777964;2.75622222222184;4.505555555555585
"2020-07-31T02:51:00+08:00";3.4159999999998774;3.314222222222099;4.478222222222038
"2020-07-31T02:52:00+08:00";3.075111111111463;3.4860000000000606;3.460444444444818
"2020-07-31T02:53:00+08:00";3.778222222222206;3.1373333333335838;3.5395555555555784
"2020-07-31T02:54:00+08:00";2.822666666666833;3.722666666666786;2.9704444444448255
"2020-07-31T02:55:00+08:00";4.091333333333099;2.839555555555605;3.093333333333699
"2020-07-31T02:56:00+08:00";3.786222222222482;2.3928888888889084;2.467111111111191
"2020-07-31T02:57:00+08:00";5.195333333333176;2.8157777777780404;2.718888888889109
"2020-07-31T02:58:00+08:00";3.581333333333654;3.08088888888904;3.7211111111111563
"2020-07-31T02:59:00+08:00";3.8766666666663725;3.316222222222025;2.9637777777775143
"2020-07-31T03:00:00+08:00";3.2833333333335935;3.240888888889054;3.467999999999683
"2020-07-31T03:01:00+08:00";3.7748888888891674;3.545777777777668;3.293999999999853
"2020-07-31T03:02:00+08:00";3.728444444444357;2.1971111111109303;2.7773333333334125
"2020-07-31T03:03:00+08:00";5.213333333333165;3.080000000000184;2.5266666666666064
"2020-07-31T03:04:00+08:00";3.2353333333333727;3.5906666666663636;3.1846666666667813
"2020-07-31T03:05:00+08:00";4.785999999999909;3.3324444444443393;2.8788888888886683
"2020-07-31T03:06:00+08:00";3.7195555555552806;4.013333333333411;2.984666666666777
"2020-07-31T03:07:00+08:00";4.098000000000009;3.7306666666667834;2.998888888889264
"2020-07-31T03:08:00+08:00";3.8151111111114444;3.687999999999597;2.8651111111108665
"2020-07-31T03:09:00+08:00";3.6013333333336526;3.9428888888891045;2.8906666666667475
"2020-07-31T03:10:00+08:00";4.19288888888904;3.7357777777777574;2.7633333333329153
"2020-07-31T03:11:00+08:00";3.7535555555555824;3.8222222222223263;3.3268888888891324
"2020-07-31T03:12:00+08:00";3.9140000000004895;3.752888888888657;2.587777777778087
"2020-07-31T03:13:00+08:00";6.1442222222222735;3.77222222222243;3.5828888888890087
"2020-07-31T03:14:00+08:00";4.527333333333209;4.836888888888921;3.030666666666925
"2020-07-31T03:15:00+08:00";5.442888888888913;5.870000000000121;3.3646666666666447
"2020-07-31T03:16:00+08:00";4.438666666666335;4.352888888889103;3.8488888888886943
"2020-07-31T03:17:00+08:00";3.646222222222446;4.836888888888885;3.994666666666756
"2020-07-31T03:18:00+08:00";4.069999999999927;4.836444444444302;3.4080000000002353
"2020-07-31T03:19:00+08:00";5.697111111111152;3.5215555555558637;3.583031488189465
"2020-07-31T03:20:00+08:00";4.746222222222274;4.545555555555852;4.406222222222488
"2020-07-31T03:21:00+08:00";3.6255555555555907;4.842222222222092;2.3917777777777465
"2020-07-31T03:22:00+08:00";4.040888888888908;4.18288888888883;3.7722222222224415
"2020-07-31T03:23:00+08:00";3.8559999999997925;3.347555555555561;2.7048888888887435
"2020-07-31T03:24:00+08:00";2.794666666666488;3.3488888888889012;3.863777777777927
"2020-07-31T03:25:00+08:00";3.137777777777956;2.776444444444236;2.619111111110824
"2020-07-31T03:26:00+08:00";2.3731111111106853;2.635777777777789;1.964444444444561
"2020-07-31T03:27:00+08:00";1.6731111111108397;1.9519999999999724;2.242666666666402
"2020-07-31T03:28:00+08:00";1.4184444444443944;1.9626666666668409;1.5835555555556564
"2020-07-31T03:29:00+08:00";0.993777777777736;1.254888888888458;1.1488888888889854
"2020-07-31T03:30:00+08:00";0.7164444444446626;0.8722222222223388;0.7755555555554853
"2020-07-31T03:31:00+08:00";0.32355555555560334;0.3491111111112004;0.24933333333318877
"2020-07-31T03:32:00+08:00";0.33844444444465505;0.3677777777778613;0.2542222222222219
"2020-07-31T03:33:00+08:00";0.33777777777775814;0.37355555555589287;0.2626666666665797
"2020-07-31T03:34:00+08:00";0.34555555555576534;0.37066666666682113;0.2704444444442938
"2020-07-31T03:35:00+08:00";0.34555555555554907;0.3762222222220266;0.2671111111109489
"2020-07-31T03:36:00+08:00";0.5384444444445834;0.7302222222220999;0.3913333333331838
"2020-07-31T03:37:00+08:00";1.3264444444442567;1.7304444444443288;1.3899999999999557
"2020-07-31T03:38:00+08:00";1.9937777777780985;2.5764444444444643;2.290444444444473
"2020-07-31T03:39:00+08:00";2.49822222222178;3.3344444444444465;3.089333333333205
"2020-07-31T03:40:00+08:00";3.1151111111107834;4.2244444444446785;3.8924444444440214
"2020-07-31T03:41:00+08:00";4.657777777777681;4.685111111111004;4.8286666666665585
"2020-07-31T03:42:00+08:00";5.498222222221965;5.191111111111328;4.721777777777832
"2020-07-31T03:43:00+08:00";5.035111111111395;5.581111111111104;6.375111111110769
"2020-07-31T03:44:00+08:00";6.059690215337984;5.036222222222307;4.542444444444463
"2020-07-31T03:45:00+08:00";4.689555555555517;5.754222222222524;6.218000000000043
"2020-07-31T03:46:00+08:00";5.9186666666668595;5.039111111111289;4.756000000000255
"2020-07-31T03:47:00+08:00";4.756888888888942;5.478222222222103;6.536888888888928
"2020-07-31T03:48:00+08:00";5.916444444444515;5.316888888888806;4.408222222221933
